EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,ID
1202037551000.0,deallocate,75,0,34396,0,10145
1202037551000.0,deallocate,39,0,34388,0,10145
1202037551000.0,allocate,89,5,34416,130,10145
1202037551000.0,deallocate,18,0,34397,0,10145
1202037551000.0,allocate,22,5,34415,84,10145
1202037551000.0,deallocate,92,0,34398,0,10145
1202045729000.0,deallocate,82,0,33574,0,10102
1202045729000.0,allocate,9,9,33591,70,10102
1202045729000.0,deallocate,62,0,33573,0,10102
1202045729000.0,deallocate,38,0,33572,0,10102
1202045729000.0,deallocate,49,0,33575,0,10102
1202045729000.0,deallocate,35,0,33576,0,10102
1202045729000.0,allocate,73,9,33588,11,10102
1202045729000.0,deallocate,74,0,33577,0,10102
1202045729000.0,deallocate,73,0,33578,0,10102
1202045729000.0,deallocate,30,0,33579,0,10102
1202045729000.0,deallocate,37,0,33580,0,10102
1202045729000.0,allocate,37,9,33590,126,10102
1202045729000.0,deallocate,9,0,33581,0,10102
1202045729000.0,allocate,38,9,33582,120,10102
1202045729000.0,allocate,62,9,33583,228,10102
1202045729000.0,allocate,30,9,33589,204,10102
1202045729000.0,allocate,74,9,33587,10,10102
1202045729000.0,allocate,49,9,33585,78,10102
1202045729000.0,allocate,35,9,33586,74,10102
1202045729000.0,allocate,82,9,33584,210,10102
1202046031000.0,allocate,73,0,33598,11,10102
1202046031000.0,allocate,9,0,33601,70,10102
1202046031000.0,allocate,35,0,33596,74,10102
1202046031000.0,allocate,37,0,33600,126,10102
1202046031000.0,allocate,74,0,33597,10,10102
1202046031000.0,allocate,30,0,33599,204,10102
1202046031000.0,allocate,49,0,33595,78,10102
1202046031000.0,deallocate,82,9,33584,0,10102
1202046031000.0,allocate,62,0,33593,228,10102
1202046031000.0,allocate,38,0,33592,120,10102
1202046031000.0,deallocate,9,9,33591,0,10102
1202046031000.0,deallocate,37,9,33590,0,10102
1202046031000.0,deallocate,30,9,33589,0,10102
1202046031000.0,deallocate,74,9,33587,0,10102
1202046031000.0,deallocate,35,9,33586,0,10102
1202046031000.0,deallocate,38,9,33582,0,10102
1202046031000.0,deallocate,49,9,33585,0,10102
1202046031000.0,deallocate,62,9,33583,0,10102
1202046031000.0,allocate,82,0,33594,210,10102
1202046031000.0,deallocate,73,9,33588,0,10102
1202048616000.0,deallocate,91,0,25986,0,1484
1202048616000.0,allocate,77,5,26017,364,1484
1202048616000.0,allocate,50,5,26016,48,1484
1202048616000.0,allocate,75,5,26015,161,1484
1202048616000.0,allocate,79,5,26014,350,1484
1202048616000.0,allocate,9,5,26013,70,1484
1202048616000.0,allocate,4,5,26012,69,1484
1202048616000.0,allocate,13,5,26011,186,1484
1202048616000.0,allocate,53,5,26010,210,1484
1202048616000.0,allocate,41,5,26009,114,1484
1202048616000.0,allocate,22,5,26008,84,1484
1202048616000.0,allocate,12,5,26007,56,1484
1202048616000.0,allocate,24,5,26006,42,1484
1202048616000.0,allocate,26,5,26005,204,1484
1202048616000.0,allocate,96,5,26004,24,1484
1202048616000.0,deallocate,60,0,25987,0,1484
1202048616000.0,allocate,60,5,26003,114,1484
1202048616000.0,deallocate,77,0,26001,0,1484
1202048616000.0,deallocate,96,0,25988,0,1484
1202048616000.0,deallocate,26,0,25989,0,1484
1202048616000.0,deallocate,24,0,25990,0,1484
1202048616000.0,deallocate,12,0,25991,0,1484
1202048616000.0,deallocate,22,0,25992,0,1484
1202048616000.0,allocate,91,5,26002,288,1484
1202048616000.0,deallocate,41,0,25993,0,1484
1202048616000.0,deallocate,13,0,25995,0,1484
1202048616000.0,deallocate,4,0,25996,0,1484
1202048616000.0,deallocate,9,0,25997,0,1484
1202048616000.0,deallocate,79,0,25998,0,1484
1202048616000.0,deallocate,75,0,25999,0,1484
1202048616000.0,deallocate,50,0,26000,0,1484
1202048616000.0,deallocate,53,0,25994,0,1484
1202049216000.0,deallocate,77,5,26017,0,1484
1202049216000.0,deallocate,13,5,26011,0,1484
1202049216000.0,deallocate,75,5,26015,0,1484
1202049216000.0,deallocate,79,5,26014,0,1484
1202049216000.0,deallocate,53,5,26010,0,1484
1202049216000.0,deallocate,9,5,26013,0,1484
1202049216000.0,deallocate,50,5,26016,0,1484
1202049216000.0,deallocate,4,5,26012,0,1484
1202049216000.0,deallocate,22,5,26008,0,1484
1202049216000.0,deallocate,12,5,26007,0,1484
1202049216000.0,deallocate,24,5,26006,0,1484
1202049216000.0,deallocate,26,5,26005,0,1484
1202049216000.0,deallocate,96,5,26004,0,1484
1202049216000.0,deallocate,60,5,26003,0,1484
1202049216000.0,deallocate,91,5,26002,0,1484
1202049216000.0,deallocate,41,5,26009,0,1484
1202049445000.0,deallocate,52,0,16758,0,1219
1202049445000.0,deallocate,60,0,16749,0,1219
1202049445000.0,deallocate,64,0,16750,0,1219
1202049445000.0,deallocate,33,0,16751,0,1219
1202049445000.0,deallocate,90,0,16755,0,1219
1202049445000.0,deallocate,69,0,16753,0,1219
1202049445000.0,deallocate,42,0,16754,0,1219
1202049445000.0,deallocate,34,0,16759,0,1219
1202049445000.0,deallocate,77,0,16756,0,1219
1202049445000.0,deallocate,46,0,16757,0,1219
1202049445000.0,deallocate,94,0,16752,0,1219
1202049445000.0,deallocate,96,0,16760,0,1219
1202049445000.0,allocate,33,5,16764,44,1219
1202049445000.0,allocate,60,5,16762,114,1219
1202049445000.0,allocate,64,5,16763,238,1219
1202049445000.0,allocate,94,5,16765,114,1219
1202049445000.0,allocate,69,5,16766,130,1219
1202049445000.0,allocate,42,5,16767,114,1219
1202049445000.0,allocate,90,5,16768,84,1219
1202049445000.0,allocate,77,5,16769,364,1219
1202049445000.0,allocate,46,5,16770,60,1219
1202049445000.0,allocate,52,5,16771,120,1219
1202049445000.0,allocate,34,5,16772,224,1219
1202049445000.0,allocate,96,5,16773,24,1219
1202049445000.0,deallocate,81,0,16748,0,1219
1202049445000.0,allocate,81,5,16761,190,1219
1202050282000.0,deallocate,88,0,21606,0,1350
1202050282000.0,allocate,53,5,21612,210,1350
1202050282000.0,allocate,54,5,21611,115,1350
1202050282000.0,deallocate,60,0,21610,0,1350
1202050282000.0,deallocate,56,0,21608,0,1350
1202050282000.0,deallocate,24,0,21607,0,1350
1202050282000.0,deallocate,91,0,21605,0,1350
1202050282000.0,deallocate,27,0,21604,0,1350
1202050282000.0,deallocate,4,0,21603,0,1350
1202050282000.0,deallocate,57,0,21602,0,1350
1202050282000.0,deallocate,37,0,21601,0,1350
1202050282000.0,deallocate,14,0,21600,0,1350
1202050282000.0,deallocate,3,0,21599,0,1350
1202050282000.0,deallocate,98,0,21598,0,1350
1202050282000.0,deallocate,54,0,21594,0,1350
1202050282000.0,deallocate,53,0,21595,0,1350
1202050282000.0,deallocate,96,0,21596,0,1350
1202050282000.0,deallocate,13,0,21597,0,1350
1202050282000.0,allocate,96,5,21613,24,1350
1202050282000.0,allocate,13,5,21614,186,1350
1202050282000.0,deallocate,1,0,21609,0,1350
1202050282000.0,allocate,60,5,21627,114,1350
1202050282000.0,allocate,91,5,21622,288,1350
1202050282000.0,allocate,98,5,21615,8,1350
1202050282000.0,allocate,27,5,21621,18,1350
1202050282000.0,allocate,4,5,21620,69,1350
1202050282000.0,allocate,56,5,21625,77,1350
1202050282000.0,allocate,57,5,21619,112,1350
1202050282000.0,allocate,1,5,21626,70,1350
1202050282000.0,allocate,88,5,21623,28,1350
1202050282000.0,allocate,24,5,21624,42,1350
1202050282000.0,allocate,14,5,21617,52,1350
1202050282000.0,allocate,3,5,21616,36,1350
1202050282000.0,allocate,37,5,21618,126,1350
1202059345000.0,allocate,69,0,16779,130,1219
1202059345000.0,allocate,60,0,16775,114,1219
1202059345000.0,allocate,64,0,16776,238,1219
1202059345000.0,allocate,81,0,16774,190,1219
1202059345000.0,allocate,33,0,16777,44,1219
1202059345000.0,deallocate,96,5,16773,0,1219
1202059345000.0,deallocate,81,5,16761,0,1219
1202059345000.0,deallocate,34,5,16772,0,1219
1202059345000.0,deallocate,52,5,16771,0,1219
1202059345000.0,allocate,96,0,16786,24,1219
1202059345000.0,allocate,34,0,16785,224,1219
1202059345000.0,allocate,42,0,16780,114,1219
1202059345000.0,allocate,52,0,16784,120,1219
1202059345000.0,deallocate,64,5,16763,0,1219
1202059345000.0,allocate,77,0,16782,364,1219
1202059345000.0,deallocate,60,5,16762,0,1219
1202059345000.0,allocate,90,0,16781,84,1219
1202059345000.0,deallocate,33,5,16764,0,1219
1202059345000.0,deallocate,94,5,16765,0,1219
1202059345000.0,deallocate,69,5,16766,0,1219
1202059345000.0,allocate,46,0,16783,60,1219
1202059345000.0,deallocate,42,5,16767,0,1219
1202059345000.0,deallocate,77,5,16769,0,1219
1202059345000.0,deallocate,46,5,16770,0,1219
1202059345000.0,allocate,94,0,16778,114,1219
1202059345000.0,deallocate,90,5,16768,0,1219
1202059645000.0,allocate,69,5,16792,130,1219
1202059645000.0,deallocate,81,0,16774,0,1219
1202059645000.0,allocate,90,5,16794,84,1219
1202059645000.0,allocate,42,5,16793,114,1219
1202059645000.0,allocate,33,5,16790,44,1219
1202059645000.0,deallocate,42,0,16780,0,1219
1202059645000.0,allocate,60,5,16788,114,1219
1202059645000.0,deallocate,69,0,16779,0,1219
1202059645000.0,deallocate,96,0,16786,0,1219
1202059645000.0,deallocate,34,0,16785,0,1219
1202059645000.0,deallocate,52,0,16784,0,1219
1202059645000.0,deallocate,46,0,16783,0,1219
1202059645000.0,deallocate,60,0,16775,0,1219
1202059645000.0,deallocate,77,0,16782,0,1219
1202059645000.0,deallocate,64,0,16776,0,1219
1202059645000.0,deallocate,90,0,16781,0,1219
1202059645000.0,deallocate,33,0,16777,0,1219
1202059645000.0,deallocate,94,0,16778,0,1219
1202059645000.0,allocate,64,5,16789,238,1219
1202059645000.0,allocate,81,5,16787,190,1219
1202059645000.0,allocate,94,5,16791,114,1219
1202059645000.0,allocate,46,5,16796,60,1219
1202059645000.0,allocate,52,5,16797,120,1219
1202059645000.0,allocate,34,5,16798,224,1219
1202059645000.0,allocate,77,5,16795,364,1219
1202059645000.0,allocate,96,5,16799,24,1219
1202068778000.0,deallocate,54,0,21628,0,1350
1202068778000.0,deallocate,24,5,21624,0,1350
1202068778000.0,allocate,53,0,21629,210,1350
1202068778000.0,allocate,54,0,21628,115,1350
1202068778000.0,deallocate,60,5,21627,0,1350
1202068778000.0,deallocate,53,0,21629,0,1350
1202068778000.0,deallocate,1,5,21626,0,1350
1202068778000.0,deallocate,56,5,21625,0,1350
1202068778000.0,deallocate,57,5,21619,0,1350
1202068778000.0,deallocate,91,5,21622,0,1350
1202068778000.0,deallocate,27,5,21621,0,1350
1202068778000.0,deallocate,4,5,21620,0,1350
1202068778000.0,deallocate,37,5,21618,0,1350
1202068778000.0,allocate,96,0,21630,24,1350
1202068778000.0,deallocate,14,5,21617,0,1350
1202068778000.0,deallocate,3,5,21616,0,1350
1202068778000.0,deallocate,98,5,21615,0,1350
1202068778000.0,deallocate,13,5,21614,0,1350
1202068778000.0,deallocate,96,5,21613,0,1350
1202068778000.0,deallocate,54,5,21611,0,1350
1202068778000.0,deallocate,53,5,21612,0,1350
1202068778000.0,deallocate,88,5,21623,0,1350
1202068778000.0,deallocate,96,0,21630,0,1350
1202068778000.0,allocate,3,0,21633,36,1350
1202068778000.0,allocate,27,5,21655,18,1350
1202068778000.0,allocate,98,5,21649,8,1350
1202068778000.0,allocate,60,0,21644,114,1350
1202068778000.0,allocate,60,5,21661,114,1350
1202068778000.0,allocate,1,5,21660,70,1350
1202068778000.0,allocate,13,5,21648,186,1350
1202068778000.0,allocate,88,0,21640,28,1350
1202068778000.0,deallocate,1,0,21643,0,1350
1202068778000.0,deallocate,88,0,21640,0,1350
1202068778000.0,deallocate,91,0,21639,0,1350
1202068778000.0,allocate,24,0,21641,42,1350
1202068778000.0,allocate,1,0,21643,70,1350
1202068778000.0,allocate,91,5,21656,288,1350
1202068778000.0,allocate,56,5,21659,77,1350
1202068778000.0,allocate,53,5,21646,210,1350
1202068778000.0,deallocate,24,0,21641,0,1350
1202068778000.0,deallocate,56,0,21642,0,1350
1202068778000.0,allocate,56,0,21642,77,1350
1202068778000.0,allocate,4,5,21654,69,1350
1202068778000.0,allocate,96,5,21647,24,1350
1202068778000.0,allocate,3,5,21650,36,1350
1202068778000.0,allocate,91,0,21639,288,1350
1202068778000.0,deallocate,27,0,21638,0,1350
1202068778000.0,allocate,13,0,21631,186,1350
1202068778000.0,allocate,88,5,21657,28,1350
1202068778000.0,deallocate,13,0,21631,0,1350
1202068778000.0,allocate,57,5,21653,112,1350
1202068778000.0,allocate,98,0,21632,8,1350
1202068778000.0,deallocate,98,0,21632,0,1350
1202068778000.0,allocate,24,5,21658,42,1350
1202068778000.0,deallocate,3,0,21633,0,1350
1202068778000.0,allocate,14,0,21634,52,1350
1202068778000.0,deallocate,14,0,21634,0,1350
1202068778000.0,allocate,37,0,21635,126,1350
1202068778000.0,deallocate,37,0,21635,0,1350
1202068778000.0,allocate,57,0,21636,112,1350
1202068778000.0,deallocate,57,0,21636,0,1350
1202068778000.0,allocate,4,0,21637,69,1350
1202068778000.0,deallocate,4,0,21637,0,1350
1202068778000.0,allocate,37,5,21652,126,1350
1202068778000.0,allocate,27,0,21638,18,1350
1202068778000.0,allocate,14,5,21651,52,1350
1202068778000.0,allocate,54,5,21645,115,1350
1202068778000.0,deallocate,60,0,21644,0,1350
1202072449000.0,allocate,49,5,24134,78,1411
1202072449000.0,allocate,9,5,24138,70,1411
1202072449000.0,allocate,48,5,24141,184,1411
1202072449000.0,allocate,95,5,24140,56,1411
1202072449000.0,allocate,50,5,24139,48,1411
1202072449000.0,allocate,88,5,24135,28,1411
1202072449000.0,allocate,34,5,24137,224,1411
1202072449000.0,allocate,53,5,24136,210,1411
1202072449000.0,allocate,83,5,24133,9,1411
1202072449000.0,deallocate,43,0,24106,0,1411
1202072449000.0,allocate,44,5,24132,7,1411
1202072449000.0,allocate,61,5,24131,56,1411
1202072449000.0,allocate,97,5,24130,13,1411
1202072449000.0,allocate,68,5,24129,33,1411
1202072449000.0,allocate,78,5,24128,24,1411
1202072449000.0,allocate,1,5,24127,70,1411
1202072449000.0,allocate,17,5,24126,30,1411
1202072449000.0,allocate,60,5,24125,114,1411
1202072449000.0,allocate,43,5,24124,168,1411
1202072449000.0,deallocate,48,0,24123,0,1411
1202072449000.0,deallocate,95,0,24122,0,1411
1202072449000.0,deallocate,50,0,24121,0,1411
1202072449000.0,deallocate,9,0,24120,0,1411
1202072449000.0,deallocate,34,0,24119,0,1411
1202072449000.0,deallocate,88,0,24117,0,1411
1202072449000.0,deallocate,49,0,24116,0,1411
1202072449000.0,deallocate,83,0,24115,0,1411
1202072449000.0,deallocate,44,0,24114,0,1411
1202072449000.0,deallocate,61,0,24113,0,1411
1202072449000.0,deallocate,97,0,24112,0,1411
1202072449000.0,deallocate,68,0,24111,0,1411
1202072449000.0,deallocate,78,0,24110,0,1411
1202072449000.0,deallocate,1,0,24109,0,1411
1202072449000.0,deallocate,17,0,24108,0,1411
1202072449000.0,deallocate,60,0,24107,0,1411
1202072449000.0,deallocate,53,0,24118,0,1411
1202073919000.0,deallocate,1,0,13404,0,1196
1202073919000.0,deallocate,21,0,13403,0,1196
1202073919000.0,deallocate,32,0,13402,0,1196
1202073919000.0,deallocate,71,0,13401,0,1196
1202073919000.0,deallocate,41,0,13400,0,1196
1202073919000.0,deallocate,9,0,13399,0,1196
1202073919000.0,deallocate,20,0,13398,0,1196
1202073919000.0,deallocate,64,0,13407,0,1196
1202073919000.0,deallocate,23,0,13397,0,1196
1202073919000.0,deallocate,70,0,13396,0,1196
1202073919000.0,deallocate,56,0,13395,0,1196
1202073919000.0,deallocate,90,0,13408,0,1196
1202073919000.0,allocate,20,8,13414,48,1196
1202073919000.0,deallocate,5,0,13409,0,1196
1202073919000.0,allocate,89,8,13410,130,1196
1202073919000.0,allocate,56,8,13411,77,1196
1202073919000.0,allocate,70,8,13412,108,1196
1202073919000.0,allocate,23,8,13413,171,1196
1202073919000.0,allocate,9,8,13415,70,1196
1202073919000.0,allocate,41,8,13416,114,1196
1202073919000.0,allocate,71,8,13417,217,1196
1202073919000.0,allocate,32,8,13418,133,1196
1202073919000.0,allocate,21,8,13419,88,1196
1202073919000.0,allocate,1,8,13420,70,1196
1202073919000.0,allocate,83,8,13421,9,1196
1202073919000.0,allocate,4,8,13422,69,1196
1202073919000.0,deallocate,89,0,13394,0,1196
1202073919000.0,deallocate,4,0,13406,0,1196
1202073919000.0,allocate,90,8,13424,84,1196
1202073919000.0,allocate,5,8,13425,132,1196
1202073919000.0,deallocate,83,0,13405,0,1196
1202073919000.0,allocate,64,8,13423,238,1196
1202074517000.0,deallocate,4,8,13422,0,1196
1202074517000.0,deallocate,83,8,13421,0,1196
1202074517000.0,deallocate,1,8,13420,0,1196
1202074517000.0,deallocate,21,8,13419,0,1196
1202074517000.0,deallocate,32,8,13418,0,1196
1202074517000.0,deallocate,20,8,13414,0,1196
1202074517000.0,deallocate,41,8,13416,0,1196
1202074517000.0,deallocate,9,8,13415,0,1196
1202074517000.0,deallocate,23,8,13413,0,1196
1202074517000.0,deallocate,70,8,13412,0,1196
1202074517000.0,deallocate,56,8,13411,0,1196
1202074517000.0,deallocate,64,8,13423,0,1196
1202074517000.0,deallocate,89,8,13410,0,1196
1202074517000.0,deallocate,71,8,13417,0,1196
1202074517000.0,deallocate,90,8,13424,0,1196
1202074517000.0,allocate,23,0,13429,171,1196
1202074517000.0,allocate,89,0,13426,130,1196
1202074517000.0,allocate,5,0,13441,132,1196
1202074517000.0,deallocate,5,8,13425,0,1196
1202074517000.0,allocate,64,0,13439,238,1196
1202074517000.0,allocate,4,0,13438,69,1196
1202074517000.0,allocate,83,0,13437,9,1196
1202074517000.0,allocate,1,0,13436,70,1196
1202074517000.0,allocate,21,0,13435,88,1196
1202074517000.0,allocate,90,0,13440,84,1196
1202074517000.0,allocate,71,0,13433,217,1196
1202074517000.0,allocate,41,0,13432,114,1196
1202074517000.0,allocate,9,0,13431,70,1196
1202074517000.0,allocate,20,0,13430,48,1196
1202074517000.0,allocate,70,0,13428,108,1196
1202074517000.0,allocate,56,0,13427,77,1196
1202074517000.0,allocate,32,0,13434,133,1196
1202076938000.0,allocate,79,5,3910,350,1043
1202076938000.0,allocate,7,5,3922,102,1043
1202076938000.0,allocate,62,5,3921,228,1043
1202076938000.0,allocate,89,5,3920,130,1043
1202076938000.0,allocate,5,5,3919,132,1043
1202076938000.0,allocate,61,5,3918,56,1043
1202076938000.0,allocate,20,5,3917,48,1043
1202076938000.0,allocate,57,5,3916,112,1043
1202076938000.0,allocate,36,5,3915,114,1043
1202076938000.0,allocate,31,5,3914,50,1043
1202076938000.0,allocate,92,5,3912,88,1043
1202076938000.0,deallocate,89,0,3907,0,1043
1202076938000.0,deallocate,62,0,3908,0,1043
1202076938000.0,deallocate,7,0,3909,0,1043
1202076938000.0,allocate,38,5,3911,120,1043
1202076938000.0,allocate,98,5,3913,8,1043
1202076938000.0,deallocate,20,0,3904,0,1043
1202076938000.0,deallocate,61,0,3905,0,1043
1202076938000.0,deallocate,57,0,3903,0,1043
1202076938000.0,deallocate,36,0,3902,0,1043
1202076938000.0,deallocate,31,0,3901,0,1043
1202076938000.0,deallocate,98,0,3900,0,1043
1202076938000.0,deallocate,92,0,3899,0,1043
1202076938000.0,deallocate,38,0,3898,0,1043
1202076938000.0,deallocate,79,0,3897,0,1043
1202076938000.0,deallocate,5,0,3906,0,1043
1202076944000.0,allocate,19,5,1290,27,132
1202076944000.0,allocate,16,5,1291,36,132
1202076944000.0,allocate,36,5,1292,114,132
1202076944000.0,deallocate,21,0,1267,0,132
1202076944000.0,allocate,20,5,1293,48,132
1202076944000.0,allocate,86,5,1294,156,132
1202076944000.0,deallocate,90,0,1265,0,132
1202076944000.0,deallocate,67,0,1260,0,132
1202076944000.0,deallocate,81,0,1266,0,132
1202076944000.0,deallocate,9,0,1268,0,132
1202076944000.0,deallocate,2,0,1264,0,132
1202076944000.0,deallocate,14,0,1263,0,132
1202076944000.0,deallocate,33,0,1262,0,132
1202076944000.0,deallocate,12,0,1261,0,132
1202076944000.0,allocate,29,5,1295,91,132
1202076944000.0,allocate,94,5,1288,114,132
1202076944000.0,allocate,90,5,1283,84,132
1202076944000.0,deallocate,66,0,1269,0,132
1202076944000.0,deallocate,94,0,1270,0,132
1202076944000.0,deallocate,0,0,1271,0,132
1202076944000.0,deallocate,19,0,1272,0,132
1202076944000.0,deallocate,16,0,1273,0,132
1202076944000.0,deallocate,36,0,1274,0,132
1202076944000.0,deallocate,20,0,1275,0,132
1202076944000.0,deallocate,86,0,1276,0,132
1202076944000.0,deallocate,29,0,1277,0,132
1202076944000.0,allocate,67,5,1278,24,132
1202076944000.0,allocate,12,5,1279,56,132
1202076944000.0,allocate,33,5,1280,44,132
1202076944000.0,allocate,14,5,1281,52,132
1202076944000.0,allocate,2,5,1282,152,132
1202076944000.0,allocate,21,5,1285,88,132
1202076944000.0,allocate,9,5,1286,70,132
1202076944000.0,allocate,66,5,1287,204,132
1202076944000.0,allocate,0,5,1289,63,132
1202076944000.0,allocate,81,5,1284,190,132
1202078508000.0,allocate,55,3,35770,126,10200
1202078508000.0,allocate,7,3,35778,102,10200
1202078508000.0,allocate,3,3,35777,36,10200
1202078508000.0,allocate,24,3,35776,42,10200
1202078508000.0,allocate,17,3,35775,30,10200
1202078508000.0,deallocate,79,0,35749,0,10200
1202078508000.0,deallocate,68,0,35750,0,10200
1202078508000.0,deallocate,50,0,35751,0,10200
1202078508000.0,deallocate,55,0,35752,0,10200
1202078508000.0,deallocate,39,0,35753,0,10200
1202078508000.0,deallocate,11,0,35754,0,10200
1202078508000.0,deallocate,58,0,35755,0,10200
1202078508000.0,deallocate,15,0,35756,0,10200
1202078508000.0,deallocate,17,0,35757,0,10200
1202078508000.0,deallocate,24,0,35758,0,10200
1202078508000.0,allocate,39,3,35771,40,10200
1202078508000.0,deallocate,3,0,35759,0,10200
1202078508000.0,deallocate,46,0,35762,0,10200
1202078508000.0,allocate,15,3,35774,40,10200
1202078508000.0,allocate,58,3,35773,224,10200
1202078508000.0,allocate,46,3,35780,60,10200
1202078508000.0,allocate,11,3,35772,140,10200
1202078508000.0,allocate,53,3,35782,210,10200
1202078508000.0,deallocate,28,0,35763,0,10200
1202078508000.0,deallocate,53,0,35764,0,10200
1202078508000.0,deallocate,37,0,35765,0,10200
1202078508000.0,deallocate,81,0,35766,0,10200
1202078508000.0,allocate,79,3,35767,350,10200
1202078508000.0,allocate,68,3,35768,33,10200
1202078508000.0,allocate,28,3,35781,87,10200
1202078508000.0,allocate,50,3,35769,48,10200
1202078508000.0,deallocate,51,0,35761,0,10200
1202078508000.0,deallocate,7,0,35760,0,10200
1202078508000.0,allocate,51,3,35779,90,10200
1202078508000.0,allocate,81,3,35784,190,10200
1202078508000.0,allocate,37,3,35783,126,10200
1202078568000.0,deallocate,50,3,35769,0,10200
1202078568000.0,deallocate,81,3,35784,0,10200
1202078568000.0,deallocate,28,3,35781,0,10200
1202078568000.0,deallocate,79,3,35767,0,10200
1202078568000.0,deallocate,68,3,35768,0,10200
1202078568000.0,deallocate,37,3,35783,0,10200
1202078568000.0,deallocate,55,3,35770,0,10200
1202078568000.0,deallocate,46,3,35780,0,10200
1202078568000.0,deallocate,7,3,35778,0,10200
1202078568000.0,deallocate,11,3,35772,0,10200
1202078568000.0,deallocate,58,3,35773,0,10200
1202078568000.0,deallocate,51,3,35779,0,10200
1202078568000.0,deallocate,15,3,35774,0,10200
1202078568000.0,deallocate,53,3,35782,0,10200
1202078568000.0,deallocate,17,3,35775,0,10200
1202078568000.0,deallocate,24,3,35776,0,10200
1202078568000.0,deallocate,3,3,35777,0,10200
1202078568000.0,deallocate,39,3,35771,0,10200
1202080406000.0,deallocate,3,0,9021,0,1143
1202080406000.0,deallocate,52,0,9025,0,1143
1202080406000.0,deallocate,60,0,9020,0,1143
1202080406000.0,deallocate,14,0,9019,0,1143
1202080406000.0,deallocate,25,0,9022,0,1143
1202080406000.0,deallocate,59,0,9017,0,1143
1202080406000.0,deallocate,31,0,9023,0,1143
1202080406000.0,deallocate,90,0,9024,0,1143
1202080406000.0,allocate,46,5,9026,60,1143
1202080406000.0,allocate,14,5,9031,52,1143
1202080406000.0,allocate,74,5,9028,10,1143
1202080406000.0,allocate,59,5,9029,126,1143
1202080406000.0,allocate,9,5,9030,70,1143
1202080406000.0,allocate,60,5,9032,114,1143
1202080406000.0,allocate,52,5,9037,120,1143
1202080406000.0,deallocate,74,0,9016,0,1143
1202080406000.0,allocate,90,5,9036,84,1143
1202080406000.0,allocate,31,5,9035,50,1143
1202080406000.0,allocate,25,5,9034,162,1143
1202080406000.0,allocate,3,5,9033,36,1143
1202080406000.0,allocate,56,5,9027,77,1143
1202080406000.0,deallocate,56,0,9015,0,1143
1202080406000.0,deallocate,9,0,9018,0,1143
1202080406000.0,deallocate,46,0,9014,0,1143
1202082348000.0,allocate,83,0,24151,9,1411
1202082348000.0,allocate,44,0,24150,7,1411
1202082348000.0,allocate,61,0,24149,56,1411
1202082348000.0,allocate,97,0,24148,13,1411
1202082348000.0,allocate,68,0,24147,33,1411
1202082348000.0,allocate,78,0,24146,24,1411
1202082348000.0,deallocate,44,5,24132,0,1411
1202082348000.0,allocate,49,0,24152,78,1411
1202082348000.0,allocate,60,0,24143,114,1411
1202082348000.0,allocate,43,0,24142,168,1411
1202082348000.0,deallocate,48,5,24141,0,1411
1202082348000.0,deallocate,95,5,24140,0,1411
1202082348000.0,deallocate,50,5,24139,0,1411
1202082348000.0,deallocate,9,5,24138,0,1411
1202082348000.0,allocate,1,0,24145,70,1411
1202082348000.0,allocate,88,0,24153,28,1411
1202082348000.0,allocate,50,0,24157,48,1411
1202082348000.0,allocate,9,0,24156,70,1411
1202082348000.0,allocate,95,0,24158,56,1411
1202082348000.0,allocate,48,0,24159,184,1411
1202082348000.0,deallocate,49,5,24134,0,1411
1202082348000.0,deallocate,43,5,24124,0,1411
1202082348000.0,deallocate,60,5,24125,0,1411
1202082348000.0,deallocate,17,5,24126,0,1411
1202082348000.0,deallocate,1,5,24127,0,1411
1202082348000.0,deallocate,78,5,24128,0,1411
1202082348000.0,deallocate,34,5,24137,0,1411
1202082348000.0,deallocate,68,5,24129,0,1411
1202082348000.0,deallocate,83,5,24133,0,1411
1202082348000.0,deallocate,97,5,24130,0,1411
1202082348000.0,deallocate,61,5,24131,0,1411
1202082348000.0,allocate,34,0,24155,224,1411
1202082348000.0,allocate,17,0,24144,30,1411
1202082348000.0,allocate,53,0,24154,210,1411
1202082348000.0,deallocate,88,5,24135,0,1411
1202082348000.0,deallocate,53,5,24136,0,1411
1202093660000.0,deallocate,94,0,3070,0,1034
1202093660000.0,deallocate,44,0,3059,0,1034
1202093660000.0,deallocate,32,0,3071,0,1034
1202093660000.0,deallocate,38,0,3068,0,1034
1202093660000.0,allocate,73,5,3072,11,1034
1202093660000.0,allocate,44,5,3073,7,1034
1202093660000.0,allocate,87,5,3074,45,1034
1202093660000.0,allocate,59,5,3075,126,1034
1202093660000.0,allocate,72,5,3076,49,1034
1202093660000.0,allocate,39,5,3077,40,1034
1202093660000.0,allocate,86,5,3078,156,1034
1202093660000.0,allocate,42,5,3079,114,1034
1202093660000.0,allocate,65,5,3080,21,1034
1202093660000.0,deallocate,73,0,3058,0,1034
1202093660000.0,allocate,89,5,3081,130,1034
1202093660000.0,allocate,78,5,3083,24,1034
1202093660000.0,allocate,94,5,3084,114,1034
1202093660000.0,allocate,32,5,3085,133,1034
1202093660000.0,deallocate,89,0,3067,0,1034
1202093660000.0,deallocate,65,0,3066,0,1034
