UserID,UpTime,Services,Domains,UpTimePerDomain,Mobility,MinArrivalTime,MaxArrivalTime,TotalUtil
224,6550,"[19, 74, 46, 54, 70]","[0, 1, 7, 4, 3, 9, 5, 2, 8]",727.7777777777778,90.0,26477.3,73417.4,592
225,16840,"[51, 11, 98, 30]","[3, 4, 7, 9]",4210.0,40.0,73376.4,189991.9,636
226,12640,"[54, 48, 21, 44, 88, 24, 3, 2, 53]","[3, 6, 2, 5, 7, 0, 8, 9, 4]",1404.4444444444443,90.0,45878.7,136736.1,1123
227,14980,"[18, 89]","[1, 6, 7, 0, 5, 8, 9, 4, 2, 3]",1498.0,100.0,65487.5,191771.9,448
228,8420,"[97, 40, 88, 56, 42, 7, 19]","[1, 0, 2]",2806.6666666666665,30.0,23491.4,62613.6,629
229,8520,"[43, 13, 21, 1, 48, 12]","[2, 4, 3, 7, 6, 9]",1420.0,60.0,12735.7,26318.4,366
230,14020,"[17, 29, 45]","[0, 6, 3, 4]",3505.0,40.0,45040.9,118606.7,132
231,9560,"[62, 87, 78, 59]","[7, 4, 3, 8, 1, 9]",1593.3333333333333,60.0,42590.8,104046.8,542
232,8860,"[68, 5, 80, 10, 66, 9]",[2],8860.0,10.0,22276.6,45642.2,747
233,7420,"[95, 68, 34, 18, 90, 74, 4]","[2, 1]",3710.0,20.0,9813.5,26573.0,945
234,16260,"[19, 39, 22, 66, 92, 82, 35, 85, 98]","[0, 6, 3, 5, 1, 2]",2710.0,60.0,24425.9,64425.3,1345
235,19510,"[47, 61, 27]","[4, 8, 6, 9, 1, 7]",3251.6666666666665,60.0,42530.3,95951.4,345
236,15100,"[66, 60, 11, 73, 25, 20, 23]","[7, 1, 2, 3]",3775.0,40.0,43113.3,91141.2,1192
237,18240,"[51, 82, 87, 7, 84, 93]","[4, 5, 3, 7, 0, 9, 2, 8]",2280.0,80.0,53121.3,107587.0,882
238,19790,"[6, 62, 27, 30, 26]","[1, 5, 2, 6, 7, 4]",3298.3333333333335,60.0,72764.2,211435.6,628
239,13510,"[56, 33, 76, 44, 98, 9, 72]",[7],13510.0,10.0,28069.3,74288.7,661
240,14820,"[54, 66, 31, 71, 61, 69, 48, 65]","[8, 5, 3, 2, 7, 6, 9, 0]",1852.5,80.0,37851.9,97143.0,1014
241,8160,"[50, 2, 24]","[8, 2, 9, 1, 7, 5, 0, 4]",1020.0,80.0,37936.9,107080.3,672
242,14220,[47],"[6, 1, 5, 7]",3555.0,40.0,24806.4,65315.7,27
243,15110,"[15, 95, 61, 4, 38, 46, 0, 6, 2]","[1, 0, 2, 3, 9, 6, 8]",2158.5714285714284,70.0,23829.0,69646.2,992
244,7480,"[87, 14, 93, 53, 20, 62, 94, 76, 43]","[3, 4, 0, 9]",1870.0,40.0,21300.0,47799.8,1137
245,5480,"[80, 35]","[7, 4, 1, 5, 9, 8, 0, 6, 2, 3]",548.0,100.0,6985.4,16742.3,378
246,15990,"[60, 13, 45, 1, 46, 87, 74, 38, 99]","[0, 3]",7995.0,20.0,27009.2,77873.9,908
247,15900,"[76, 77, 47, 9, 53, 16, 13]","[1, 6, 2, 7, 8, 5]",2650.0,60.0,42170.7,107763.9,542
248,12960,"[27, 29, 18, 93, 19, 58, 88]","[0, 6]",6480.0,20.0,31991.2,66498.1,674
249,19270,"[18, 46, 23, 34, 2, 88]","[1, 0, 8, 4]",4817.5,40.0,73354.9,193916.6,671
250,8700,"[21, 29, 48, 83, 97]","[9, 7]",4350.0,20.0,25494.6,64205.5,766
251,15230,"[23, 72, 78, 65, 4, 20, 18]",[8],15230.0,10.0,28174.9,56431.2,887
252,8020,"[40, 96, 73, 74, 33, 75, 68, 29]","[1, 0, 5, 3, 2]",1604.0,50.0,30742.6,85757.2,895
253,14010,"[92, 68, 12, 27, 7]","[4, 9, 0, 5, 1, 2, 8, 7]",1751.25,80.0,50095.8,122819.4,852
254,15830,"[70, 67, 58, 60, 37, 5, 61, 33]","[2, 7, 9, 5, 0, 8, 1, 4, 6, 3]",1583.0,100.0,35236.5,97346.6,1033
255,9250,"[44, 5, 81, 83, 58, 0, 92, 20]","[7, 1, 2, 8, 9, 5]",1541.6666666666667,60.0,13816.0,28040.7,1622
256,7280,"[53, 55, 29, 17, 34, 24, 51, 11]","[2, 7, 0, 9]",1820.0,40.0,16503.7,40695.0,940
257,15710,"[41, 46, 29, 50, 75]","[7, 2]",7855.0,20.0,21214.8,43063.4,649
258,8450,"[85, 84, 91, 80, 28]","[6, 1, 4, 9, 7, 8, 2, 0, 3, 5]",845.0,100.0,12637.0,34192.2,532
259,16100,"[13, 29, 71, 85, 70, 42]","[4, 9]",8050.0,20.0,44012.0,131344.8,532
260,17070,[99],"[5, 4, 3, 9, 2]",3414.0,50.0,38793.3,89812.0,84
261,6220,[34],"[1, 3]",3110.0,20.0,18310.4,43119.7,60
262,19220,"[12, 44, 76, 88, 22]","[5, 4, 0, 7, 1, 3, 2, 6, 8, 9]",1922.0,100.0,44432.4,108129.0,453
263,7590,"[57, 31, 40, 65, 63, 2, 44, 75, 83]","[0, 7, 6, 9, 8, 4, 2, 3, 1, 5]",759.0,100.0,31156.7,66703.1,1444
264,9510,"[4, 64, 96, 47]","[9, 2, 3, 6, 4, 8, 0, 1, 7]",1056.6666666666667,90.0,23371.1,69239.9,528
265,9650,"[69, 84, 86, 62, 14, 43]","[1, 0]",4825.0,20.0,42950.1,88579.3,1185
266,10580,"[17, 16, 5, 36, 83, 70]","[4, 8, 6, 1, 7, 3, 9, 2]",1322.5,80.0,22318.2,61781.5,670
267,14900,[90],"[1, 3, 0, 9, 2, 7, 6, 8, 5, 4]",1490.0,100.0,60509.9,142291.6,210
268,10580,"[24, 63, 51, 17]","[0, 5, 4]",3526.6666666666665,30.0,30802.5,88943.8,728
269,15700,"[55, 90, 78, 51, 21, 10, 3]","[0, 1, 9, 8, 7, 4, 5, 2, 6]",1744.4444444444443,90.0,53395.1,117884.9,1239
270,5740,[55],[8],5740.0,10.0,23314.5,59660.9,186
271,9150,"[49, 81, 69, 99, 78, 12, 95, 56, 38]","[0, 2, 9, 6, 1]",1830.0,50.0,15758.8,43745.5,979
272,13790,"[87, 29, 60, 59, 74, 51, 9, 53, 28]","[4, 1, 0, 5, 2, 9, 8]",1970.0,70.0,23330.7,50355.9,1315
273,17780,"[7, 76, 95, 56, 48, 72, 57, 22, 75]","[7, 8, 6, 4, 0]",3556.0,50.0,50377.6,137773.2,542
274,14280,"[16, 6]",[2],14280.0,10.0,29922.9,74590.0,234
275,7770,"[39, 64]","[9, 2, 4, 8, 1, 3, 0, 5, 7, 6]",777.0,100.0,32853.8,77798.4,535
276,11480,"[7, 27, 60, 78, 72]","[8, 6, 9, 0, 2, 3]",1913.3333333333333,60.0,55775.9,130995.1,519
277,17380,"[89, 78, 76, 39]","[2, 7, 5, 4, 9, 0, 1, 6, 8, 3]",1738.0,100.0,22044.9,55249.2,678
278,5480,"[66, 52, 81, 61]","[8, 1, 7, 5, 6, 4, 0, 3]",685.0,80.0,16149.9,37970.1,784
279,11190,"[91, 0, 52, 97]","[7, 9, 6, 5, 1, 3]",1865.0,60.0,27235.6,75777.7,601
280,18900,"[62, 65]","[0, 7, 1, 8, 6, 4]",3150.0,60.0,34539.4,96810.6,290
281,10570,"[93, 40, 13, 24, 77, 37]","[3, 0, 9, 5, 6, 7, 4, 2, 1, 8]",1057.0,100.0,48386.3,132289.5,644
282,10220,[43],"[1, 4, 9, 0, 7, 5, 8, 2]",1277.5,80.0,43936.4,88265.7,42
283,5390,"[96, 64, 42, 51, 28, 66, 7, 89, 3]","[0, 6, 7, 9, 3]",1078.0,50.0,8541.0,21680.4,1657
284,10190,"[60, 64, 36]","[5, 0, 4, 6]",2547.5,40.0,21405.0,61855.1,499
285,18970,"[96, 77, 80]",[5],18970.0,10.0,37334.2,79600.1,210
286,5900,"[0, 15, 41, 28]","[4, 5, 7, 0, 2, 8, 9, 3]",737.5,80.0,10072.4,24731.2,324
287,13970,"[3, 84, 75, 52, 64, 67]","[5, 3, 2, 6]",3492.5,40.0,37851.5,97645.4,1208
288,18050,[32],"[0, 5, 9, 1, 6, 8, 3, 2]",2256.25,80.0,23792.1,58401.9,63
289,10360,"[66, 9, 38, 7, 28, 64, 45, 46]","[2, 6, 4, 5, 7]",2072.0,50.0,36152.2,95280.0,1039
290,11030,"[53, 71, 24, 49, 59]","[0, 2, 9, 3]",2757.5,40.0,23372.9,49647.9,528
291,5310,"[56, 73, 80, 74, 92, 41, 66, 76]","[9, 3, 5, 7]",1327.5,40.0,21083.8,58924.8,1235
292,18410,"[23, 28, 10, 53]","[9, 1, 8]",6136.666666666667,30.0,36422.0,96186.9,374
293,13280,"[91, 87, 73, 45, 95, 14]","[8, 5, 4, 1, 9]",2656.0,50.0,39838.2,98444.2,648
294,11690,"[65, 99]","[0, 8, 1, 3, 7, 6, 4, 9, 5, 2]",1169.0,100.0,55806.6,152911.3,152
295,14520,"[42, 90, 48, 40, 27, 29, 61, 84]",[1],14520.0,10.0,52654.2,133462.2,1153
296,9900,"[7, 69, 14]",[3],9900.0,10.0,33736.6,91723.6,507
297,11800,"[1, 55, 16, 49, 91, 25, 33]","[7, 0, 8, 3, 9, 6, 5, 4, 2]",1311.111111111111,90.0,22229.7,48072.4,872
298,12710,"[19, 59, 49, 11, 62]","[9, 3, 5]",4236.666666666667,30.0,34926.9,81710.7,723
299,19560,"[86, 67, 41, 4]","[1, 6, 7, 9, 3, 4, 0, 8]",2445.0,80.0,33697.9,67635.9,646
300,15510,"[74, 77, 39, 10, 17, 87]","[9, 6]",7755.0,20.0,73593.0,175345.2,769
301,17230,"[79, 7, 41, 9, 11, 21, 10, 87, 72]",[8],17230.0,10.0,45145.7,127469.8,807
302,14000,"[11, 70, 63]","[8, 5, 4, 0, 6, 1]",2333.3333333333335,60.0,25616.2,63426.6,491
303,19160,"[21, 64, 86, 4, 23, 12]","[5, 1, 0, 9, 4, 2, 6, 7]",2395.0,80.0,95636.6,210466.6,968
304,13190,"[58, 68]","[8, 0, 3, 9, 4, 6, 5, 1, 7, 2]",1319.0,100.0,33969.5,79008.0,288
305,6200,"[17, 62, 53, 35, 18]","[4, 8, 1, 6, 0, 5, 9, 3, 7]",688.8888888888889,90.0,17081.8,35854.0,648
306,6700,"[19, 16, 35, 4, 71, 6]","[6, 2, 7, 5, 0, 3]",1116.6666666666667,60.0,15524.6,32272.8,873
307,17140,"[37, 82, 16, 2, 11, 45, 4, 8, 66]","[7, 0, 2, 5, 3, 8]",2856.6666666666665,60.0,56407.8,130964.7,1258
308,18190,[75],"[8, 2, 7]",6063.333333333333,30.0,45304.7,94697.3,32
309,7380,"[30, 72, 28, 66, 14, 88, 49, 44]","[2, 1, 3, 0, 8, 9, 6, 4]",922.5,80.0,16774.7,46321.8,1222
310,18130,"[15, 88, 69, 74, 60, 64, 23]","[8, 7, 6, 9]",4532.5,40.0,72517.9,148760.4,1103
311,15620,"[4, 90, 17, 77, 23]","[3, 5]",7810.0,20.0,24045.6,70880.2,589
312,7940,"[0, 71, 58, 98, 62, 23, 67, 34]","[3, 2, 5, 1, 7, 9, 6, 8, 0, 4]",794.0,100.0,13042.4,26766.6,950
313,7260,"[84, 71]","[7, 8, 0, 5, 6, 9, 3]",1037.142857142857,70.0,36139.8,74240.3,357
314,17940,"[82, 19, 60, 10, 97, 92, 28, 14]","[7, 4, 3]",5980.0,30.0,69909.0,206351.9,1408
315,11650,"[0, 47, 20, 53, 60, 59, 82]","[6, 7, 4, 5, 0]",2330.0,50.0,51761.6,111387.7,682
316,13710,[20],"[3, 4]",6855.0,20.0,30813.4,66776.3,266
317,6220,"[36, 6, 24]","[7, 8]",3110.0,20.0,11259.2,23809.1,148
318,16090,"[98, 30, 83, 79, 22, 2]","[9, 8, 6, 7]",4022.5,40.0,57906.9,146440.0,677
319,14110,"[25, 7, 76, 1, 99, 33, 67]","[3, 7, 4, 1, 0]",2822.0,50.0,25542.3,56081.5,650
320,9730,"[39, 78, 70, 40, 21, 7, 51, 53]",[3],9730.0,10.0,21961.4,48754.7,1059
321,18210,[17],"[5, 1, 4, 7, 6, 8, 0, 3, 9, 2]",1821.0,100.0,61348.6,149796.0,33
322,18530,"[14, 27, 19, 63, 98, 65, 53, 42]","[5, 1, 8]",6176.666666666667,30.0,55345.1,119403.1,951
323,15190,"[95, 27, 89, 6, 99]","[3, 5, 9, 6, 0, 8, 1, 4, 7, 2]",1519.0,100.0,37379.7,110834.4,677
324,10110,[5],"[0, 4, 6, 8, 3, 1, 2, 5, 9, 7]",1011.0,100.0,40279.6,109905.7,26
325,10680,"[70, 24, 87, 56, 90, 39, 99, 74, 77]",[1],10680.0,10.0,39496.3,113710.2,1134
326,10720,"[45, 87, 69, 17, 18]","[8, 3, 7, 1, 0]",2144.0,50.0,27420.8,77270.6,440
327,18400,"[54, 31, 75]","[0, 4, 5]",6133.333333333333,30.0,83836.3,217093.4,210
328,9940,"[60, 28, 38]","[7, 6, 3, 1, 9, 0]",1656.6666666666667,60.0,44087.2,105680.9,372
329,15120,"[68, 80]","[0, 9, 2, 5, 7, 6, 1, 4]",1890.0,80.0,37179.4,84687.5,280
330,19280,"[87, 71]","[7, 3]",9640.0,20.0,29445.6,63953.1,265
331,13810,"[75, 46, 8, 79]","[1, 5, 6, 4, 7, 3, 8, 2, 9, 0]",1381.0,100.0,54893.7,146809.3,202
332,11750,"[78, 80, 90, 15, 24, 30, 36, 32, 91]","[2, 0, 6, 9, 5, 1, 3]",1678.5714285714287,70.0,50331.6,108760.4,797
333,6870,"[84, 32, 87, 59, 48, 26]","[0, 9, 1, 6, 8]",1374.0,50.0,15527.3,33852.4,751
334,12400,"[54, 71, 76, 10]","[9, 3, 6, 5, 1, 7, 0, 2, 8]",1377.7777777777778,90.0,46888.3,124403.9,366
335,14710,"[80, 42, 74, 81]","[0, 9, 7, 3, 6, 5, 8, 2, 1, 4]",1471.0,100.0,71023.5,161123.9,596
336,9110,[73],"[5, 0, 2]",3036.6666666666665,30.0,16718.2,45754.5,150
337,8540,"[85, 69, 55, 47, 81, 41]","[0, 4, 9, 8, 1, 6, 7, 5]",1067.5,80.0,32321.3,78030.0,809
338,15280,[29],"[3, 9, 0, 4, 5, 8, 6, 7]",1910.0,80.0,52520.4,112552.8,81
339,7160,"[97, 11]","[4, 9, 5, 7, 1, 3, 2, 8, 0]",795.5555555555555,90.0,28314.2,66177.4,368
340,6360,"[66, 51]","[9, 2, 0]",2120.0,30.0,17691.3,50916.4,549
341,6440,"[13, 48, 87, 72, 45]","[3, 5, 4, 1, 6, 9, 2, 0]",805.0,80.0,8211.5,19427.2,414
342,10310,"[83, 91, 49, 90, 92, 61, 87, 69, 60]","[6, 2, 3]",3436.6666666666665,30.0,48701.5,97872.5,1589
343,17050,"[12, 29, 3, 38]","[3, 5, 7, 9, 2, 1, 6]",2435.714285714286,70.0,53188.8,147119.9,538
344,17630,"[76, 73, 31, 12, 81, 34, 80]","[7, 1, 2]",5876.666666666667,30.0,53880.2,123679.2,787
345,18100,"[4, 79]","[3, 5, 0, 1, 9, 8]",3016.6666666666665,60.0,28392.5,63327.2,146
346,18920,"[0, 72, 23, 9, 88, 59]","[6, 2, 8, 3, 4]",3784.0,50.0,63333.7,128137.4,620
347,16890,"[54, 23, 86, 57, 10, 5]","[9, 5, 0, 7, 1, 4, 8, 2]",2111.25,80.0,43049.3,111694.3,673
348,11760,"[72, 92, 50, 38]","[4, 3, 5, 0, 6, 1]",1960.0,60.0,28447.7,67368.1,1009
349,14610,"[68, 2, 56, 40, 39, 70, 16, 15, 34]","[9, 5, 1, 4]",3652.5,40.0,37774.2,82941.4,1256
350,14030,"[57, 56, 99, 73]","[0, 8, 3, 5, 9, 1]",2338.3333333333335,60.0,49238.1,120231.2,312
351,8610,"[22, 34, 40, 66, 88]","[4, 9, 6, 2, 0, 8, 7]",1230.0,70.0,26789.6,78735.2,433
352,14510,"[51, 46, 86, 2, 32, 27, 92, 48, 41]","[4, 8, 5, 2, 6, 0, 3]",2072.8571428571427,70.0,43741.8,90824.6,1849
353,13390,"[50, 97, 68, 81, 77, 89]","[3, 4]",6695.0,20.0,62233.1,159936.9,1403
354,16820,"[21, 70, 89, 54, 71, 14, 79, 32]","[8, 6, 7, 9, 5, 4, 2, 1]",2102.5,80.0,66896.8,185861.6,1079
355,15190,"[82, 26, 1, 12, 58, 61, 84]","[7, 9, 0, 8, 1]",3038.0,50.0,62105.8,151844.1,681
356,6290,"[23, 66, 59, 53, 71, 55, 69, 12, 78]","[9, 7]",3145.0,20.0,23696.5,51009.5,1090
357,11580,"[85, 10, 61, 70, 31, 3, 25, 43, 39]","[1, 8, 4, 7]",2895.0,40.0,30803.8,79655.7,1332
358,6310,"[9, 83, 69, 77, 79, 24, 92, 62]",[8],6310.0,10.0,13579.1,32990.8,1302
359,12520,"[80, 8]",[4],12520.0,10.0,19881.8,55026.3,190
360,12700,"[66, 26, 76, 34, 68]","[2, 6, 3, 8, 9, 0, 7, 5, 1]",1411.111111111111,90.0,60343.6,163518.4,524
361,11620,"[91, 48, 73, 17, 21, 84, 75, 72, 61]","[6, 5, 9, 3, 8, 1, 2, 0, 4]",1291.111111111111,90.0,15225.2,34514.1,881
362,11390,"[86, 35, 54, 10, 22, 5]","[4, 0, 1, 8]",2847.5,40.0,32638.9,93481.7,751
363,7720,"[76, 66, 35, 71, 62, 17, 44]","[1, 9, 2, 5, 0, 8]",1286.6666666666667,60.0,23981.6,50508.9,1174
364,7870,"[58, 77, 18]","[8, 3, 6, 4, 2, 5, 9, 0, 1, 7]",787.0,100.0,32330.3,93454.4,279
365,7590,"[27, 65, 13, 3, 98, 32, 82, 17]","[6, 5, 7, 2, 9, 4, 0, 8, 3, 1]",759.0,100.0,24069.3,53406.7,660
366,6730,"[0, 45]","[2, 9, 4, 3, 1]",1346.0,50.0,17873.0,40538.8,90
367,12090,"[46, 48, 57, 17]","[9, 1, 7, 0, 5, 3, 6, 2]",1511.25,80.0,20661.2,58624.0,327
368,6730,"[44, 7, 94, 50, 66, 46, 92]","[7, 9, 6, 2, 1]",1346.0,50.0,20514.4,55211.0,1385
369,8450,"[8, 91, 99, 74, 96]","[2, 8, 6, 4, 3, 0]",1408.3333333333333,60.0,21238.8,59857.3,458
370,7820,"[22, 10, 30, 26, 78, 75, 54, 40]","[4, 0, 1]",2606.6666666666665,30.0,23376.2,68863.6,646
371,12880,"[24, 36, 79]","[6, 9, 0]",4293.333333333333,30.0,42580.1,95423.9,128
372,18310,"[93, 25, 0, 70, 9, 53]","[5, 4, 7, 8, 2, 6]",3051.6666666666665,60.0,26645.4,64820.4,659
373,12080,"[37, 10]","[1, 4, 7, 0, 3, 9, 6, 8, 5]",1342.2222222222222,90.0,52329.6,152056.8,390
374,9900,"[92, 27, 54, 75, 13]","[0, 8, 7]",3300.0,30.0,14855.3,36647.8,685
375,14060,"[97, 20, 53, 80, 0, 94, 2]","[9, 0, 8, 3, 6, 2, 5, 7, 1]",1562.2222222222222,90.0,28492.6,69970.5,1020
376,18360,[45],"[6, 0, 9, 2, 8, 4, 5, 3, 7]",2040.0,90.0,37915.7,95186.6,18
377,14150,"[11, 57, 43, 51, 20, 27, 35, 74]","[3, 9, 4, 5, 7, 8, 1, 0, 2]",1572.2222222222222,90.0,58150.9,158518.1,1526
378,17210,"[73, 0, 79, 78, 66, 44, 52, 64]","[2, 1, 3]",5736.666666666667,30.0,45872.0,100224.9,1329
379,12270,"[76, 69]","[5, 1, 3, 8, 0, 4, 6]",1752.857142857143,70.0,40919.9,109434.4,217
380,10210,"[26, 98, 80, 28, 30, 82, 55]","[4, 7, 9, 1]",2552.5,40.0,21078.7,46494.6,623
381,13950,"[18, 39]","[1, 4, 0, 9, 3, 8, 7, 6, 5, 2]",1395.0,100.0,37547.5,86892.3,315
382,13520,"[4, 47, 32, 58, 78, 87]","[7, 1]",6760.0,20.0,45852.7,114875.4,534
383,6240,"[50, 86, 63]","[3, 8, 5]",2080.0,30.0,26601.4,75044.9,854
384,10350,"[42, 47, 68, 20, 62, 31, 2, 6, 15]","[2, 5, 3, 4, 6, 0, 9, 1, 8]",1150.0,90.0,43798.6,123278.2,1201
385,18130,"[65, 35]","[2, 1, 8, 4, 3, 0, 5, 7]",2266.25,80.0,67301.5,190431.5,334
386,8800,"[16, 81, 49]","[6, 4, 8, 2, 1, 3, 0, 9, 5]",977.7777777777778,90.0,30401.4,64242.7,589
387,19340,"[68, 9, 91, 87]","[2, 6, 4, 1, 8, 7, 9]",2762.8571428571427,70.0,46366.3,104963.5,466
388,11060,"[58, 79, 23, 68, 60, 50, 45, 71, 10]",[5],11060.0,10.0,23378.4,46943.7,1227
389,6450,"[5, 62, 2, 40, 89, 79, 18]","[4, 2, 9, 3]",1612.5,40.0,9870.2,24019.9,1100
390,6180,"[13, 34, 31, 54, 67]","[6, 5, 4, 0, 1, 9, 8, 3, 7]",686.6666666666666,90.0,22245.0,56716.3,425
391,11410,"[27, 46, 97, 86]","[9, 8, 3, 2, 5, 0, 1, 7, 6]",1267.7777777777778,90.0,52132.9,128006.3,767
392,18970,"[41, 31, 42, 91, 93, 6, 19]","[7, 1, 3]",6323.333333333333,30.0,76153.8,187521.4,496
393,15220,"[70, 48, 50, 75, 52, 66]","[2, 3, 0, 9, 4]",3044.0,50.0,55054.1,134781.6,1092
394,12490,"[28, 77, 74, 83, 55, 17, 46, 88]","[8, 4, 5, 0, 6, 7, 3]",1784.2857142857142,70.0,20391.1,49970.5,904
395,14570,"[64, 73]",[3],14570.0,10.0,44383.2,99058.4,475
396,10900,"[8, 39, 74, 63, 7, 30, 1, 54, 78]","[0, 8, 2, 7, 9, 4, 1]",1557.142857142857,70.0,43562.7,125353.4,1108
397,5740,"[0, 27, 16]","[8, 1, 2, 9, 4, 3, 5, 6, 0, 7]",574.0,100.0,11350.1,27882.4,446
398,15280,"[50, 33, 30, 54, 11]","[4, 0, 6, 9]",3820.0,40.0,32472.0,71413.1,688
399,15000,"[99, 42, 27, 28, 21, 31]","[9, 6, 5, 2, 1, 3, 4, 0]",1875.0,80.0,23099.8,52799.5,534
400,9750,"[87, 49, 40, 57, 12, 34, 65]","[9, 6, 1, 3, 0]",1950.0,50.0,14500.8,37249.3,679
401,14250,[33],"[0, 5, 2, 4, 6, 8, 9]",2035.7142857142858,70.0,64766.9,145203.4,48
402,7600,"[25, 53, 15, 23, 92, 30, 69, 1, 7]","[2, 6]",3800.0,20.0,16231.7,36073.6,1253
403,12600,"[29, 91, 18]","[6, 5, 2, 0, 3, 9, 8, 7]",1575.0,80.0,30307.0,68883.7,210
404,15610,"[75, 76, 21, 82, 20, 46, 59, 61]","[1, 8, 4, 0, 9, 7, 6, 3, 5, 2]",1561.0,100.0,63725.4,184644.9,782
405,18660,"[20, 1, 78, 0, 53, 3]","[6, 5, 2, 4, 3]",3732.0,50.0,70833.8,146991.5,707
406,9590,[67],"[4, 1]",4795.0,20.0,41694.2,121859.4,155
407,15900,"[82, 97, 64, 48, 27, 45]","[2, 5, 7, 6, 1, 9]",2650.0,60.0,51683.0,145623.4,964
408,15690,[62],"[8, 7]",7845.0,20.0,32332.5,94018.6,222
409,5290,"[4, 62, 37, 71]","[9, 3, 5, 2, 6, 7, 4, 1]",661.25,80.0,11825.8,26723.3,765
410,17240,"[53, 25, 47, 13, 24]","[3, 9]",8620.0,20.0,36241.5,79122.9,358
411,7240,"[26, 57, 21, 68, 32, 31, 12, 91]","[3, 1, 4, 6, 8, 0, 5, 9, 2, 7]",724.0,100.0,21112.0,54310.0,613
412,5090,[61],"[8, 3, 4, 1, 0, 7]",848.3333333333334,60.0,20551.9,49947.1,144
413,15230,"[57, 5, 93, 50, 45, 3, 56, 62, 85]","[0, 6, 1, 2, 5, 8, 9, 7]",1903.75,80.0,38785.8,78147.1,1113
414,17260,"[5, 35, 52, 82, 40]",[4],17260.0,10.0,37406.5,108224.6,716
415,6090,"[22, 15, 18, 45, 29]","[2, 6]",3045.0,20.0,20194.8,50052.6,316
416,10720,"[94, 39, 67, 8, 56, 58]","[1, 5, 6]",3573.3333333333335,30.0,43629.4,101799.9,619
417,10870,"[42, 15, 56, 17]","[2, 8, 6, 3, 7, 0, 9, 5, 1, 4]",1087.0,100.0,39733.5,80056.1,155
418,19020,"[4, 80, 84, 55, 70, 72, 27, 93, 66]","[1, 9, 7, 4, 5, 0, 3, 6, 2]",2113.3333333333335,90.0,64577.7,133703.5,1289
419,15740,"[95, 36, 59, 22]",[8],15740.0,10.0,42443.4,112285.4,248
420,12470,"[54, 8, 4, 71, 45, 23]","[3, 4, 1, 6, 0, 7, 9, 5]",1558.75,80.0,30330.9,62873.6,577
421,17390,"[91, 94, 14, 50, 8, 92, 86, 77]","[1, 4]",8695.0,20.0,43582.9,118222.4,1496
422,18670,"[99, 65, 21, 53]","[6, 5, 3, 9]",4667.5,40.0,87627.6,182234.2,216
423,14510,"[11, 37, 62, 27, 68]","[2, 4, 6, 1, 5, 8, 9, 0, 3, 7]",1451.0,100.0,28554.3,78720.5,942
424,11570,"[63, 78, 51, 73, 6, 18]","[2, 1, 7, 9, 0, 8]",1928.3333333333333,60.0,45160.4,100609.7,980
425,9520,"[4, 53, 96, 9, 99, 38, 51, 97, 27]","[8, 3]",4760.0,20.0,23326.6,47981.6,1412
426,9320,"[38, 83, 71, 67, 54, 30, 2, 89, 93]","[5, 2, 9, 7, 4, 3, 1, 6, 8, 0]",932.0,100.0,19339.0,51581.8,1534
427,9670,"[50, 18, 99, 77, 38, 31, 46, 69, 58]",[6],9670.0,10.0,19545.9,50772.1,1253
428,5210,"[46, 72, 31, 32, 86, 63, 87]","[2, 8, 9, 7, 6, 5, 3, 4, 0, 1]",521.0,100.0,21119.6,50046.8,983
429,8710,"[49, 55, 93, 29, 63, 38, 13]","[1, 4, 9, 7, 0, 6, 3]",1244.2857142857142,70.0,39158.7,108561.5,949
430,5770,"[62, 96, 38, 85, 9, 47, 78, 98]","[2, 9, 7, 6, 0, 4]",961.6666666666666,60.0,20802.6,48533.5,807
431,18100,"[28, 29, 52, 47, 97, 5, 8, 48]","[2, 7, 1, 9, 0, 3, 6, 5]",2262.5,80.0,81246.6,191639.0,941
432,12520,"[41, 30, 45]","[4, 2, 7, 8]",3130.0,40.0,26906.1,80389.2,252
433,5320,"[80, 25, 32, 11, 74]","[3, 1]",2660.0,20.0,11601.3,26604.1,716
434,10200,"[21, 98, 80, 12, 25, 96]","[7, 5, 9]",3400.0,30.0,24539.1,49618.8,477
435,12860,"[72, 51, 44, 74, 66, 77, 45, 5, 53]","[9, 0, 1]",4286.666666666667,30.0,54879.6,135757.5,1269
436,9610,"[53, 1, 30, 23, 32]","[1, 9, 4, 2, 0]",1922.0,50.0,12834.1,30051.2,419
437,19860,"[98, 24, 82, 92, 39, 21, 67, 17]","[9, 5, 7, 8, 4, 1, 3, 6]",2482.5,80.0,39091.5,115365.2,966
438,14140,"[13, 52, 99, 25, 57]","[0, 2, 8, 5, 1, 7, 6, 3, 4, 9]",1414.0,100.0,60047.1,162314.4,630
439,17820,"[92, 26, 85, 48, 23, 24, 53, 95, 44]","[5, 4, 2, 1, 7, 6]",2970.0,60.0,34588.8,102344.1,1307
440,15650,"[55, 41, 61, 33]","[5, 0, 3, 4, 1, 7, 8]",2235.714285714286,70.0,43818.8,103603.9,482
441,18450,[29],"[9, 5, 3, 7, 4, 0, 2, 8]",2306.25,80.0,82352.0,204527.4,81
442,10490,"[33, 82, 36, 30, 98, 14]","[3, 1, 5, 7]",2622.5,40.0,16583.4,48336.1,565
443,5320,"[81, 98, 80, 79, 7, 4, 99]","[6, 2, 8, 9, 7, 3, 0, 1, 5]",591.1111111111111,90.0,7385.4,15821.7,643
