EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,ID
1202028806000.0,deallocate,60,5,9505,0,1152
1201967526000.0,allocate,99,5,9506,42,1152
1202028806000.0,deallocate,99,5,9506,0,1152
1201967526000.0,allocate,85,5,9507,9,1152
1202028806000.0,deallocate,85,5,9507,0,1152
1201967526000.0,allocate,16,5,9508,36,1152
1202028806000.0,deallocate,16,5,9508,0,1152
1201967526000.0,allocate,77,5,9509,364,1152
1202028806000.0,deallocate,77,5,9509,0,1152
1201967526000.0,allocate,26,5,9510,204,1152
1202028806000.0,deallocate,26,5,9510,0,1152
1201967526000.0,allocate,32,5,9511,133,1152
1202028806000.0,deallocate,32,5,9511,0,1152
1202028806000.0,allocate,17,0,9512,30,1152
1202130167000.0,deallocate,17,0,9512,0,1152
1202028806000.0,allocate,53,0,9513,210,1152
1202130167000.0,deallocate,53,0,9513,0,1152
1202028806000.0,allocate,41,0,9514,114,1152
1202130167000.0,deallocate,41,0,9514,0,1152
1202028806000.0,allocate,60,0,9515,114,1152
1202130167000.0,deallocate,60,0,9515,0,1152
1202028806000.0,allocate,99,0,9516,42,1152
1202130167000.0,deallocate,99,0,9516,0,1152
1202028806000.0,allocate,85,0,9517,9,1152
1202130167000.0,deallocate,85,0,9517,0,1152
1202028806000.0,allocate,16,0,9518,36,1152
1202130167000.0,deallocate,16,0,9518,0,1152
1202028806000.0,allocate,77,0,9519,364,1152
1202130167000.0,deallocate,77,0,9519,0,1152
1202028806000.0,allocate,26,0,9520,204,1152
1202130167000.0,deallocate,26,0,9520,0,1152
1202028806000.0,allocate,32,0,9521,133,1152
1202130167000.0,deallocate,32,0,9521,0,1152
1202130167000.0,allocate,17,5,9522,30,1152
1202201579000.0,deallocate,17,5,9522,0,1152
1202130167000.0,allocate,53,5,9523,210,1152
1202201579000.0,deallocate,53,5,9523,0,1152
1202130167000.0,allocate,41,5,9524,114,1152
1202201579000.0,deallocate,41,5,9524,0,1152
1202130167000.0,allocate,60,5,9525,114,1152
1202201579000.0,deallocate,60,5,9525,0,1152
1202130167000.0,allocate,99,5,9526,42,1152
1202201579000.0,deallocate,99,5,9526,0,1152
1202130167000.0,allocate,85,5,9527,9,1152
1202201579000.0,deallocate,85,5,9527,0,1152
1202130167000.0,allocate,16,5,9528,36,1152
1202201579000.0,deallocate,16,5,9528,0,1152
1202130167000.0,allocate,77,5,9529,364,1152
1202201579000.0,deallocate,77,5,9529,0,1152
1202130167000.0,allocate,26,5,9530,204,1152
1202201579000.0,deallocate,26,5,9530,0,1152
1202130167000.0,allocate,32,5,9531,133,1152
1202201579000.0,deallocate,32,5,9531,0,1152
1202201579000.0,allocate,17,0,9532,30,1152
1202244170000.0,deallocate,17,0,9532,0,1152
1202201579000.0,allocate,53,0,9533,210,1152
1202244170000.0,deallocate,53,0,9533,0,1152
1202201579000.0,allocate,41,0,9534,114,1152
1202244170000.0,deallocate,41,0,9534,0,1152
1202201579000.0,allocate,60,0,9535,114,1152
1202244170000.0,deallocate,60,0,9535,0,1152
1202201579000.0,allocate,99,0,9536,42,1152
1202244170000.0,deallocate,99,0,9536,0,1152
1202201579000.0,allocate,85,0,9537,9,1152
1202244170000.0,deallocate,85,0,9537,0,1152
1202201579000.0,allocate,16,0,9538,36,1152
1202244170000.0,deallocate,16,0,9538,0,1152
1202201579000.0,allocate,77,0,9539,364,1152
1202244170000.0,deallocate,77,0,9539,0,1152
1202201579000.0,allocate,26,0,9540,204,1152
1202244170000.0,deallocate,26,0,9540,0,1152
1202201579000.0,allocate,32,0,9541,133,1152
1202244170000.0,deallocate,32,0,9541,0,1152
1202244170000.0,allocate,17,5,9542,30,1152
1202458156000.0,deallocate,17,5,9542,0,1152
1202244170000.0,allocate,53,5,9543,210,1152
1202458156000.0,deallocate,53,5,9543,0,1152
1202244170000.0,allocate,41,5,9544,114,1152
1202458156000.0,deallocate,41,5,9544,0,1152
1202244170000.0,allocate,60,5,9545,114,1152
1202458156000.0,deallocate,60,5,9545,0,1152
1202244170000.0,allocate,99,5,9546,42,1152
1202458156000.0,deallocate,99,5,9546,0,1152
1202244170000.0,allocate,85,5,9547,9,1152
1202458156000.0,deallocate,85,5,9547,0,1152
1202244170000.0,allocate,16,5,9548,36,1152
1202458156000.0,deallocate,16,5,9548,0,1152
1202244170000.0,allocate,77,5,9549,364,1152
1202458156000.0,deallocate,77,5,9549,0,1152
1202244170000.0,allocate,26,5,9550,204,1152
1202458156000.0,deallocate,26,5,9550,0,1152
1202244170000.0,allocate,32,5,9551,133,1152
1202458156000.0,deallocate,32,5,9551,0,1152
1201959291000.0,allocate,47,0,9552,162,1153
1202241753000.0,deallocate,47,0,9552,0,1153
1201959291000.0,allocate,11,0,9553,140,1153
1202241753000.0,deallocate,11,0,9553,0,1153
1201959291000.0,allocate,32,0,9554,133,1153
1202241753000.0,deallocate,32,0,9554,0,1153
1201959291000.0,allocate,88,0,9555,28,1153
1202241753000.0,deallocate,88,0,9555,0,1153
1201959291000.0,allocate,10,0,9556,65,1153
1202241753000.0,deallocate,10,0,9556,0,1153
1201959291000.0,allocate,38,0,9557,120,1153
1202241753000.0,deallocate,38,0,9557,0,1153
1201959291000.0,allocate,15,0,9558,40,1153
1202241753000.0,deallocate,15,0,9558,0,1153
1201959291000.0,allocate,74,0,9559,10,1153
1202241753000.0,deallocate,74,0,9559,0,1153
1201959291000.0,allocate,0,0,9560,63,1153
1202241753000.0,deallocate,0,0,9560,0,1153
1201959291000.0,allocate,61,0,9561,56,1153
1202241753000.0,deallocate,61,0,9561,0,1153
1201959291000.0,allocate,80,0,9562,66,1153
1202241753000.0,deallocate,80,0,9562,0,1153
1201959291000.0,allocate,86,0,9563,156,1153
1202241753000.0,deallocate,86,0,9563,0,1153
1201959291000.0,allocate,41,0,9564,114,1153
1202241753000.0,deallocate,41,0,9564,0,1153
1201959291000.0,allocate,50,0,9565,48,1153
1202241753000.0,deallocate,50,0,9565,0,1153
1201959291000.0,allocate,90,0,9566,84,1153
1202241753000.0,deallocate,90,0,9566,0,1153
1201959291000.0,allocate,72,0,9567,49,1153
1202241753000.0,deallocate,72,0,9567,0,1153
1201959291000.0,allocate,34,0,9568,224,1153
1202241753000.0,deallocate,34,0,9568,0,1153
1201959291000.0,allocate,23,0,9569,171,1153
1202241753000.0,deallocate,23,0,9569,0,1153
1201959291000.0,allocate,1,0,9570,70,1153
1202241753000.0,deallocate,1,0,9570,0,1153
1201959291000.0,allocate,58,0,9571,224,1153
1202241753000.0,deallocate,58,0,9571,0,1153
1201959393000.0,allocate,83,0,9572,9,1154
1202478827000.0,deallocate,83,0,9572,0,1154
1201959393000.0,allocate,13,0,9573,186,1154
1202478827000.0,deallocate,13,0,9573,0,1154
1201959393000.0,allocate,71,0,9574,217,1154
1202478827000.0,deallocate,71,0,9574,0,1154
1201959393000.0,allocate,93,0,9575,44,1154
1202478827000.0,deallocate,93,0,9575,0,1154
1201959393000.0,allocate,79,0,9576,350,1154
1202478827000.0,deallocate,79,0,9576,0,1154
1201959393000.0,allocate,80,0,9577,66,1154
1202478827000.0,deallocate,80,0,9577,0,1154
1201959393000.0,allocate,58,0,9578,224,1154
1202478827000.0,deallocate,58,0,9578,0,1154
1201959393000.0,allocate,78,0,9579,24,1154
1202478827000.0,deallocate,78,0,9579,0,1154
1201959393000.0,allocate,41,0,9580,114,1154
1202478827000.0,deallocate,41,0,9580,0,1154
1201959393000.0,allocate,33,0,9581,44,1154
1202478827000.0,deallocate,33,0,9581,0,1154
1201959393000.0,allocate,4,0,9582,69,1154
1202478827000.0,deallocate,4,0,9582,0,1154
1201959393000.0,allocate,67,0,9583,24,1154
1202478827000.0,deallocate,67,0,9583,0,1154
1201959393000.0,allocate,68,0,9584,33,1154
1202478827000.0,deallocate,68,0,9584,0,1154
1202478827000.0,allocate,83,5,9585,9,1154
1202479732000.0,deallocate,83,5,9585,0,1154
1202478827000.0,allocate,13,5,9586,186,1154
1202479732000.0,deallocate,13,5,9586,0,1154
1202478827000.0,allocate,71,5,9587,217,1154
1202479732000.0,deallocate,71,5,9587,0,1154
1202478827000.0,allocate,93,5,9588,44,1154
1202479732000.0,deallocate,93,5,9588,0,1154
1202478827000.0,allocate,79,5,9589,350,1154
1202479732000.0,deallocate,79,5,9589,0,1154
1202478827000.0,allocate,80,5,9590,66,1154
1202479732000.0,deallocate,80,5,9590,0,1154
1202478827000.0,allocate,58,5,9591,224,1154
1202479732000.0,deallocate,58,5,9591,0,1154
1202478827000.0,allocate,78,5,9592,24,1154
1202479732000.0,deallocate,78,5,9592,0,1154
1202478827000.0,allocate,41,5,9593,114,1154
1202479732000.0,deallocate,41,5,9593,0,1154
1202478827000.0,allocate,33,5,9594,44,1154
1202479732000.0,deallocate,33,5,9594,0,1154
1202478827000.0,allocate,4,5,9595,69,1154
1202479732000.0,deallocate,4,5,9595,0,1154
1202478827000.0,allocate,67,5,9596,24,1154
1202479732000.0,deallocate,67,5,9596,0,1154
1202478827000.0,allocate,68,5,9597,33,1154
1202479732000.0,deallocate,68,5,9597,0,1154
1201959870000.0,allocate,95,0,9598,56,1156
1202130290000.0,deallocate,95,0,9598,0,1156
1201959870000.0,allocate,38,0,9599,120,1156
1202130290000.0,deallocate,38,0,9599,0,1156
1201959870000.0,allocate,40,0,9600,275,1156
1202130290000.0,deallocate,40,0,9600,0,1156
1201959870000.0,allocate,50,0,9601,48,1156
1202130290000.0,deallocate,50,0,9601,0,1156
1201959870000.0,allocate,56,0,9602,77,1156
1202130290000.0,deallocate,56,0,9602,0,1156
1201959870000.0,allocate,63,0,9603,198,1156
1202130290000.0,deallocate,63,0,9603,0,1156
1201959870000.0,allocate,79,0,9604,350,1156
1202130290000.0,deallocate,79,0,9604,0,1156
1201959870000.0,allocate,26,0,9605,204,1156
1202130290000.0,deallocate,26,0,9605,0,1156
1201959870000.0,allocate,20,0,9606,48,1156
1202130290000.0,deallocate,20,0,9606,0,1156
1201959870000.0,allocate,18,0,9607,39,1156
1202130290000.0,deallocate,18,0,9607,0,1156
1201959870000.0,allocate,99,0,9608,42,1156
1202130290000.0,deallocate,99,0,9608,0,1156
1201959870000.0,allocate,74,0,9609,10,1156
1202130290000.0,deallocate,74,0,9609,0,1156
1201959870000.0,allocate,21,0,9610,88,1156
1202130290000.0,deallocate,21,0,9610,0,1156
1201959870000.0,allocate,53,0,9611,210,1156
1202130290000.0,deallocate,53,0,9611,0,1156
1202130290000.0,allocate,95,7,9612,56,1156
1202130291000.0,deallocate,95,7,9612,0,1156
1202130290000.0,allocate,38,7,9613,120,1156
1202130291000.0,deallocate,38,7,9613,0,1156
1202130290000.0,allocate,40,7,9614,275,1156
1202130291000.0,deallocate,40,7,9614,0,1156
1202130290000.0,allocate,50,7,9615,48,1156
1202130291000.0,deallocate,50,7,9615,0,1156
1202130290000.0,allocate,56,7,9616,77,1156
1202130291000.0,deallocate,56,7,9616,0,1156
1202130290000.0,allocate,63,7,9617,198,1156
1202130291000.0,deallocate,63,7,9617,0,1156
1202130290000.0,allocate,79,7,9618,350,1156
1202130291000.0,deallocate,79,7,9618,0,1156
1202130290000.0,allocate,26,7,9619,204,1156
1202130291000.0,deallocate,26,7,9619,0,1156
1202130290000.0,allocate,20,7,9620,48,1156
1202130291000.0,deallocate,20,7,9620,0,1156
1202130290000.0,allocate,18,7,9621,39,1156
1202130291000.0,deallocate,18,7,9621,0,1156
1202130290000.0,allocate,99,7,9622,42,1156
1202130291000.0,deallocate,99,7,9622,0,1156
1202130290000.0,allocate,74,7,9623,10,1156
1202130291000.0,deallocate,74,7,9623,0,1156
1202130290000.0,allocate,21,7,9624,88,1156
1202130291000.0,deallocate,21,7,9624,0,1156
1202130290000.0,allocate,53,7,9625,210,1156
1202130291000.0,deallocate,53,7,9625,0,1156
1202130291000.0,allocate,95,0,9626,56,1156
1202428891000.0,deallocate,95,0,9626,0,1156
1202130291000.0,allocate,38,0,9627,120,1156
1202428891000.0,deallocate,38,0,9627,0,1156
1202130291000.0,allocate,40,0,9628,275,1156
1202428891000.0,deallocate,40,0,9628,0,1156
1202130291000.0,allocate,50,0,9629,48,1156
1202428891000.0,deallocate,50,0,9629,0,1156
1202130291000.0,allocate,56,0,9630,77,1156
1202428891000.0,deallocate,56,0,9630,0,1156
1202130291000.0,allocate,63,0,9631,198,1156
1202428891000.0,deallocate,63,0,9631,0,1156
1202130291000.0,allocate,79,0,9632,350,1156
1202428891000.0,deallocate,79,0,9632,0,1156
1202130291000.0,allocate,26,0,9633,204,1156
1202428891000.0,deallocate,26,0,9633,0,1156
1202130291000.0,allocate,20,0,9634,48,1156
1202428891000.0,deallocate,20,0,9634,0,1156
1202130291000.0,allocate,18,0,9635,39,1156
1202428891000.0,deallocate,18,0,9635,0,1156
1202130291000.0,allocate,99,0,9636,42,1156
1202428891000.0,deallocate,99,0,9636,0,1156
1202130291000.0,allocate,74,0,9637,10,1156
1202428891000.0,deallocate,74,0,9637,0,1156
1202130291000.0,allocate,21,0,9638,88,1156
1202428891000.0,deallocate,21,0,9638,0,1156
1202130291000.0,allocate,53,0,9639,210,1156
1202428891000.0,deallocate,53,0,9639,0,1156
1202428891000.0,allocate,95,9,9640,56,1156
1202455971000.0,deallocate,95,9,9640,0,1156
1202428891000.0,allocate,38,9,9641,120,1156
1202455971000.0,deallocate,38,9,9641,0,1156
1202428891000.0,allocate,40,9,9642,275,1156
1202455971000.0,deallocate,40,9,9642,0,1156
1202428891000.0,allocate,50,9,9643,48,1156
1202455971000.0,deallocate,50,9,9643,0,1156
1202428891000.0,allocate,56,9,9644,77,1156
1202455971000.0,deallocate,56,9,9644,0,1156
1202428891000.0,allocate,63,9,9645,198,1156
1202455971000.0,deallocate,63,9,9645,0,1156
1202428891000.0,allocate,79,9,9646,350,1156
1202455971000.0,deallocate,79,9,9646,0,1156
1202428891000.0,allocate,26,9,9647,204,1156
1202455971000.0,deallocate,26,9,9647,0,1156
1202428891000.0,allocate,20,9,9648,48,1156
1202455971000.0,deallocate,20,9,9648,0,1156
1202428891000.0,allocate,18,9,9649,39,1156
1202455971000.0,deallocate,18,9,9649,0,1156
1202428891000.0,allocate,99,9,9650,42,1156
1202455971000.0,deallocate,99,9,9650,0,1156
1202428891000.0,allocate,74,9,9651,10,1156
1202455971000.0,deallocate,74,9,9651,0,1156
1202428891000.0,allocate,21,9,9652,88,1156
1202455971000.0,deallocate,21,9,9652,0,1156
1202428891000.0,allocate,53,9,9653,210,1156
1202455971000.0,deallocate,53,9,9653,0,1156
1201960251000.0,allocate,50,0,9654,48,1157
1202384333000.0,deallocate,50,0,9654,0,1157
1201960251000.0,allocate,78,0,9655,24,1157
1202384333000.0,deallocate,78,0,9655,0,1157
1201960251000.0,allocate,76,0,9656,30,1157
1202384333000.0,deallocate,76,0,9656,0,1157
1201960251000.0,allocate,59,0,9657,126,1157
1202384333000.0,deallocate,59,0,9657,0,1157
1201960251000.0,allocate,34,0,9658,224,1157
1202384333000.0,deallocate,34,0,9658,0,1157
1201960251000.0,allocate,84,0,9659,15,1157
1202384333000.0,deallocate,84,0,9659,0,1157
1201960251000.0,allocate,56,0,9660,77,1157
1202384333000.0,deallocate,56,0,9660,0,1157
1201960251000.0,allocate,40,0,9661,275,1157
1202384333000.0,deallocate,40,0,9661,0,1157
1201960251000.0,allocate,42,0,9662,114,1157
1202384333000.0,deallocate,42,0,9662,0,1157
1201960251000.0,allocate,30,0,9663,204,1157
1202384333000.0,deallocate,30,0,9663,0,1157
1201960251000.0,allocate,8,0,9664,51,1157
1202384333000.0,deallocate,8,0,9664,0,1157
1201960251000.0,allocate,95,0,9665,56,1157
1202384333000.0,deallocate,95,0,9665,0,1157
1201960251000.0,allocate,79,0,9666,350,1157
1202384333000.0,deallocate,79,0,9666,0,1157
1201960251000.0,allocate,22,0,9667,84,1157
1202384333000.0,deallocate,22,0,9667,0,1157
1201960251000.0,allocate,66,0,9668,204,1157
1202384333000.0,deallocate,66,0,9668,0,1157
1201960251000.0,allocate,83,0,9669,9,1157
1202384333000.0,deallocate,83,0,9669,0,1157
1201960251000.0,allocate,52,0,9670,120,1157
1202384333000.0,deallocate,52,0,9670,0,1157
1201960251000.0,allocate,49,0,9671,78,1157
1202384333000.0,deallocate,49,0,9671,0,1157
1201960251000.0,allocate,45,0,9672,228,1157
1202384333000.0,deallocate,45,0,9672,0,1157
1201960251000.0,allocate,5,0,9673,132,1157
1202384333000.0,deallocate,5,0,9673,0,1157
1201959390000.0,allocate,80,0,9674,66,1159
1202097592000.0,deallocate,80,0,9674,0,1159
1201959390000.0,allocate,44,0,9675,7,1159
1202097592000.0,deallocate,44,0,9675,0,1159
1201959390000.0,allocate,15,0,9676,40,1159
1202097592000.0,deallocate,15,0,9676,0,1159
1201959390000.0,allocate,32,0,9677,133,1159
1202097592000.0,deallocate,32,0,9677,0,1159
1201959390000.0,allocate,92,0,9678,88,1159
1202097592000.0,deallocate,92,0,9678,0,1159
1201959390000.0,allocate,3,0,9679,36,1159
1202097592000.0,deallocate,3,0,9679,0,1159
1201959390000.0,allocate,11,0,9680,140,1159
1202097592000.0,deallocate,11,0,9680,0,1159
1201959390000.0,allocate,40,0,9681,275,1159
1202097592000.0,deallocate,40,0,9681,0,1159
1201959390000.0,allocate,9,0,9682,70,1159
1202097592000.0,deallocate,9,0,9682,0,1159
1201959390000.0,allocate,30,0,9683,204,1159
1202097592000.0,deallocate,30,0,9683,0,1159
1201959390000.0,allocate,10,0,9684,65,1159
1202097592000.0,deallocate,10,0,9684,0,1159
1201959390000.0,allocate,14,0,9685,52,1159
1202097592000.0,deallocate,14,0,9685,0,1159
1201959390000.0,allocate,58,0,9686,224,1159
1202097592000.0,deallocate,58,0,9686,0,1159
1202097592000.0,allocate,80,7,9687,66,1159
1202097890000.0,deallocate,80,7,9687,0,1159
1202097592000.0,allocate,44,7,9688,7,1159
1202097890000.0,deallocate,44,7,9688,0,1159
1202097592000.0,allocate,15,7,9689,40,1159
1202097890000.0,deallocate,15,7,9689,0,1159
1202097592000.0,allocate,32,7,9690,133,1159
1202097890000.0,deallocate,32,7,9690,0,1159
1202097592000.0,allocate,92,7,9691,88,1159
1202097890000.0,deallocate,92,7,9691,0,1159
1202097592000.0,allocate,3,7,9692,36,1159
1202097890000.0,deallocate,3,7,9692,0,1159
1202097592000.0,allocate,11,7,9693,140,1159
1202097890000.0,deallocate,11,7,9693,0,1159
1202097592000.0,allocate,40,7,9694,275,1159
1202097890000.0,deallocate,40,7,9694,0,1159
1202097592000.0,allocate,9,7,9695,70,1159
1202097890000.0,deallocate,9,7,9695,0,1159
1202097592000.0,allocate,30,7,9696,204,1159
1202097890000.0,deallocate,30,7,9696,0,1159
1202097592000.0,allocate,10,7,9697,65,1159
1202097890000.0,deallocate,10,7,9697,0,1159
1202097592000.0,allocate,14,7,9698,52,1159
1202097890000.0,deallocate,14,7,9698,0,1159
1202097592000.0,allocate,58,7,9699,224,1159
1202097890000.0,deallocate,58,7,9699,0,1159
1202097890000.0,allocate,80,0,9700,66,1159
1202181781000.0,deallocate,80,0,9700,0,1159
1202097890000.0,allocate,44,0,9701,7,1159
1202181781000.0,deallocate,44,0,9701,0,1159
1202097890000.0,allocate,15,0,9702,40,1159
1202181781000.0,deallocate,15,0,9702,0,1159
1202097890000.0,allocate,32,0,9703,133,1159
1202181781000.0,deallocate,32,0,9703,0,1159
1202097890000.0,allocate,92,0,9704,88,1159
1202181781000.0,deallocate,92,0,9704,0,1159
1202097890000.0,allocate,3,0,9705,36,1159
1202181781000.0,deallocate,3,0,9705,0,1159
1202097890000.0,allocate,11,0,9706,140,1159
1202181781000.0,deallocate,11,0,9706,0,1159
1202097890000.0,allocate,40,0,9707,275,1159
1202181781000.0,deallocate,40,0,9707,0,1159
1202097890000.0,allocate,9,0,9708,70,1159
1202181781000.0,deallocate,9,0,9708,0,1159
1202097890000.0,allocate,30,0,9709,204,1159
1202181781000.0,deallocate,30,0,9709,0,1159
1202097890000.0,allocate,10,0,9710,65,1159
1202181781000.0,deallocate,10,0,9710,0,1159
1202097890000.0,allocate,14,0,9711,52,1159
1202181781000.0,deallocate,14,0,9711,0,1159
1202097890000.0,allocate,58,0,9712,224,1159
1202181781000.0,deallocate,58,0,9712,0,1159
1202181781000.0,allocate,80,4,9713,66,1159
1202182078000.0,deallocate,80,4,9713,0,1159
1202181781000.0,allocate,44,4,9714,7,1159
1202182078000.0,deallocate,44,4,9714,0,1159
1202181781000.0,allocate,15,4,9715,40,1159
1202182078000.0,deallocate,15,4,9715,0,1159
1202181781000.0,allocate,32,4,9716,133,1159
1202182078000.0,deallocate,32,4,9716,0,1159
1202181781000.0,allocate,92,4,9717,88,1159
1202182078000.0,deallocate,92,4,9717,0,1159
1202181781000.0,allocate,3,4,9718,36,1159
1202182078000.0,deallocate,3,4,9718,0,1159
1202181781000.0,allocate,11,4,9719,140,1159
1202182078000.0,deallocate,11,4,9719,0,1159
1202181781000.0,allocate,40,4,9720,275,1159
1202182078000.0,deallocate,40,4,9720,0,1159
1202181781000.0,allocate,9,4,9721,70,1159
1202182078000.0,deallocate,9,4,9721,0,1159
1202181781000.0,allocate,30,4,9722,204,1159
1202182078000.0,deallocate,30,4,9722,0,1159
1202181781000.0,allocate,10,4,9723,65,1159
1202182078000.0,deallocate,10,4,9723,0,1159
1202181781000.0,allocate,14,4,9724,52,1159
1202182078000.0,deallocate,14,4,9724,0,1159
1202181781000.0,allocate,58,4,9725,224,1159
1202182078000.0,deallocate,58,4,9725,0,1159
1201959993000.0,allocate,7,0,9726,102,1160
1202294490000.0,deallocate,7,0,9726,0,1160
1201959993000.0,allocate,83,0,9727,9,1160
1202294490000.0,deallocate,83,0,9727,0,1160
1201959993000.0,allocate,89,0,9728,130,1160
1202294490000.0,deallocate,89,0,9728,0,1160
1201959993000.0,allocate,94,0,9729,114,1160
1202294490000.0,deallocate,94,0,9729,0,1160
1201959993000.0,allocate,62,0,9730,228,1160
1202294490000.0,deallocate,62,0,9730,0,1160
1201959993000.0,allocate,46,0,9731,60,1160
1202294490000.0,deallocate,46,0,9731,0,1160
1201959993000.0,allocate,59,0,9732,126,1160
1202294490000.0,deallocate,59,0,9732,0,1160
1201959993000.0,allocate,22,0,9733,84,1160
1202294490000.0,deallocate,22,0,9733,0,1160
1201959993000.0,allocate,40,0,9734,275,1160
1202294490000.0,deallocate,40,0,9734,0,1160
1201959993000.0,allocate,78,0,9735,24,1160
1202294490000.0,deallocate,78,0,9735,0,1160
1201959993000.0,allocate,34,0,9736,224,1160
1202294490000.0,deallocate,34,0,9736,0,1160
1201959993000.0,allocate,50,0,9737,48,1160
1202294490000.0,deallocate,50,0,9737,0,1160
1201959993000.0,allocate,58,0,9738,224,1160
1202294490000.0,deallocate,58,0,9738,0,1160
1201959993000.0,allocate,86,0,9739,156,1160
1202294490000.0,deallocate,86,0,9739,0,1160
1201959993000.0,allocate,88,0,9740,28,1160
1202294490000.0,deallocate,88,0,9740,0,1160
1201959993000.0,allocate,30,0,9741,204,1160
1202294490000.0,deallocate,30,0,9741,0,1160
1201959993000.0,allocate,25,0,9742,162,1160
1202294490000.0,deallocate,25,0,9742,0,1160
1201959993000.0,allocate,47,0,9743,162,1160
1202294490000.0,deallocate,47,0,9743,0,1160
1201959993000.0,allocate,98,0,9744,8,1160
1202294490000.0,deallocate,98,0,9744,0,1160
1201959993000.0,allocate,9,0,9745,70,1160
1202294490000.0,deallocate,9,0,9745,0,1160
1201959583000.0,allocate,30,0,9746,204,1161
1202204868000.0,deallocate,30,0,9746,0,1161
1201959583000.0,allocate,79,0,9747,350,1161
1202204868000.0,deallocate,79,0,9747,0,1161
1201959583000.0,allocate,34,0,9748,224,1161
1202204868000.0,deallocate,34,0,9748,0,1161
1201959583000.0,allocate,20,0,9749,48,1161
1202204868000.0,deallocate,20,0,9749,0,1161
1201959583000.0,allocate,80,0,9750,66,1161
1202204868000.0,deallocate,80,0,9750,0,1161
1201959583000.0,allocate,66,0,9751,204,1161
1202204868000.0,deallocate,66,0,9751,0,1161
1201959583000.0,allocate,97,0,9752,13,1161
1202204868000.0,deallocate,97,0,9752,0,1161
1201959583000.0,allocate,10,0,9753,65,1161
1202204868000.0,deallocate,10,0,9753,0,1161
1201959583000.0,allocate,25,0,9754,162,1161
1202204868000.0,deallocate,25,0,9754,0,1161
1201959583000.0,allocate,82,0,9755,210,1161
1202204868000.0,deallocate,82,0,9755,0,1161
1201959583000.0,allocate,9,0,9756,70,1161
1202204868000.0,deallocate,9,0,9756,0,1161
1201959583000.0,allocate,14,0,9757,52,1161
1202204868000.0,deallocate,14,0,9757,0,1161
1201959583000.0,allocate,54,0,9758,115,1161
1202204868000.0,deallocate,54,0,9758,0,1161
1201959583000.0,allocate,55,0,9759,126,1161
1202204868000.0,deallocate,55,0,9759,0,1161
1201959583000.0,allocate,92,0,9760,88,1161
1202204868000.0,deallocate,92,0,9760,0,1161
1201959583000.0,allocate,40,0,9761,275,1161
1202204868000.0,deallocate,40,0,9761,0,1161
1201959583000.0,allocate,93,0,9762,44,1161
1202204868000.0,deallocate,93,0,9762,0,1161
1201959583000.0,allocate,64,0,9763,238,1161
1202204868000.0,deallocate,64,0,9763,0,1161
1202204868000.0,allocate,30,5,9764,204,1161
1202216950000.0,deallocate,30,5,9764,0,1161
1202204868000.0,allocate,79,5,9765,350,1161
1202216950000.0,deallocate,79,5,9765,0,1161
1202204868000.0,allocate,34,5,9766,224,1161
1202216950000.0,deallocate,34,5,9766,0,1161
1202204868000.0,allocate,20,5,9767,48,1161
1202216950000.0,deallocate,20,5,9767,0,1161
1202204868000.0,allocate,80,5,9768,66,1161
1202216950000.0,deallocate,80,5,9768,0,1161
1202204868000.0,allocate,66,5,9769,204,1161
1202216950000.0,deallocate,66,5,9769,0,1161
1202204868000.0,allocate,97,5,9770,13,1161
1202216950000.0,deallocate,97,5,9770,0,1161
1202204868000.0,allocate,10,5,9771,65,1161
1202216950000.0,deallocate,10,5,9771,0,1161
1202204868000.0,allocate,25,5,9772,162,1161
1202216950000.0,deallocate,25,5,9772,0,1161
1202204868000.0,allocate,82,5,9773,210,1161
1202216950000.0,deallocate,82,5,9773,0,1161
1202204868000.0,allocate,9,5,9774,70,1161
1202216950000.0,deallocate,9,5,9774,0,1161
1202204868000.0,allocate,14,5,9775,52,1161
1202216950000.0,deallocate,14,5,9775,0,1161
1202204868000.0,allocate,54,5,9776,115,1161
1202216950000.0,deallocate,54,5,9776,0,1161
1202204868000.0,allocate,55,5,9777,126,1161
1202216950000.0,deallocate,55,5,9777,0,1161
1202204868000.0,allocate,92,5,9778,88,1161
1202216950000.0,deallocate,92,5,9778,0,1161
1202204868000.0,allocate,40,5,9779,275,1161
1202216950000.0,deallocate,40,5,9779,0,1161
1202204868000.0,allocate,93,5,9780,44,1161
1202216950000.0,deallocate,93,5,9780,0,1161
1202204868000.0,allocate,64,5,9781,238,1161
1202216950000.0,deallocate,64,5,9781,0,1161
1202216950000.0,allocate,30,0,9782,204,1161
1202255164000.0,deallocate,30,0,9782,0,1161
1202216950000.0,allocate,79,0,9783,350,1161
1202255164000.0,deallocate,79,0,9783,0,1161
1202216950000.0,allocate,34,0,9784,224,1161
1202255164000.0,deallocate,34,0,9784,0,1161
1202216950000.0,allocate,20,0,9785,48,1161
1202255164000.0,deallocate,20,0,9785,0,1161
1202216950000.0,allocate,80,0,9786,66,1161
1202255164000.0,deallocate,80,0,9786,0,1161
1202216950000.0,allocate,66,0,9787,204,1161
1202255164000.0,deallocate,66,0,9787,0,1161
1202216950000.0,allocate,97,0,9788,13,1161
1202255164000.0,deallocate,97,0,9788,0,1161
1202216950000.0,allocate,10,0,9789,65,1161
1202255164000.0,deallocate,10,0,9789,0,1161
1202216950000.0,allocate,25,0,9790,162,1161
